留言板内容,capacity,time,楼层,type,pasterid,secret,signature,htmlContent,effect,回复内容,回复者,bmp,留言发布时间,modifytime,留言者QQ号,留言者姓名,留言ID
今天是农历九月一日，也就是我父亲的生日，停止一天打球。但我还是来默默为你加油，既使我知道你暂时不会看到，不过那没关系，你努力就行…,5831,,57,0,,0,,今天是农历九月一日，也就是我父亲的生日，停止一天打球。但我还是来默默为你加油，既使我知道你暂时不会看到，不过那没关系，你努力就行…,4195328,,,98d595840840a201,2010/10/8 16:29,0,376976240,骑行小蜗游,57
我们的假期就要结束了，今年国庆总是一个人，却感觉是过的最充实的一次。至少不是天天窝在家，我也到外面走走见识了见识，呵呵，你加油哈~~,5831,,56,0,,0,,我们的假期就要结束了，今年国庆总是一个人，却感觉是过的最充实的一次。至少不是天天窝在家，我也到外面走走见识了见识，呵呵，你加油哈~~,0,,,98d595840840a201,2010/10/7 16:57,0,376976240,骑行小蜗游,56
"哥现在又来了，心情惆怅，来这说说。未来的日子对我是貌似是茫然的，我还有很多东西要去学，去了解。国庆就要过完了，今年的国庆我总是一个人，一个人到处游荡，思索着~~
呵呵，其实一切都好，谢谢你曾经给我的鼓励，我应该来为你加油~~",5742,,55,0,,0,,哥现在又来了，心情惆怅，来这说说。未来的日子对我是貌似是茫然的，我还有很多东西要去学，去了解。国庆就要过完了，今年的国庆我总是一个人，一个人到处游荡，思索着~~\u003Cbr  \/>呵呵，其实一切都好，谢谢你曾经给我的鼓励，我应该来为你加油~~,0,,,98d595840840a201,2010/10/6 23:31,0,376976240,骑行小蜗游,55
望着窗外，思索着是否继续今天的行程…你加油哈，默默为你祝福…,5901,,54,0,,0,,望着窗外，思索着是否继续今天的行程…你加油哈，默默为你祝福…,4195328,,,98d595840840a201,2010/10/6 8:39,0,376976240,骑行小蜗游,54
我今天又来了，今天一个人游长沙。走了一下午的路，呵呵，现在有点累，恩，你加油~~~~,5881,,53,0,,0,,我今天又来了，今天一个人游长沙。走了一下午的路，呵呵，现在有点累，恩，你加油~~~~,0,,,98d595840840a201,2010/10/5 18:31,0,376976240,骑行小蜗游,53
哥来了。今天我准备一个人去游长沙，呵呵，在学校好好加油哈~~,5903,,52,0,,0,,哥来了。今天我准备一个人去游长沙，呵呵，在学校好好加油哈~~,0,,,98d595840840a201,2010/10/5 8:23,0,376976240,骑行小蜗游,52
今天考完了，但对你来说没有一点解脱，高三就是这样，好好加油…我永远在你身边…,5885,,51,0,,0,,今天考完了，但对你来说没有一点解脱，高三就是这样，好好加油…我永远在你身边…,4195328,,,98d595840840a201,2010/10/4 21:08,0,376976240,骑行小蜗游,51
"今天考试吧，加油哦。
今天上午我一个人游星沙，差不多走了快20里路了，想这想那想起你，感觉很好
加油~~~",5792,1286165972,50,0,,0,,今天考试吧，加油哦。\u003Cbr  \/>今天上午我一个人游星沙，差不多走了快20里路了，想这想那想起你，感觉很好\u003Cbr  \/>加油~~~,32,"游哥
我考完了~
呵呵
有你在，我放心....[em]e130[\/em]",明明,98d595840840a201,2010/10/3 14:06,0,376976240,骑行小蜗游,50
天冷冷的，注意身体，这是最重要的，加油哦~~~,5918,,49,0,,0,,天冷冷的，注意身体，这是最重要的，加油哦~~~,0,,,98d595840840a201,2010/10/2 13:43,0,376976240,骑行小蜗游,49
"国庆快乐哈，就要考试了，虽然知道这条消息你看不到，但我还是要来，默默地为你加油~~
我不知道我的留言能够改变多少东西，我只知道，这是我的承诺，我必须做到，仅此而已~~
加油~~",5793,,48,0,,0,,国庆快乐哈，就要考试了，虽然知道这条消息你看不到，但我还是要来，默默地为你加油~~\u003Cbr  \/>我不知道我的留言能够改变多少东西，我只知道，这是我的承诺，我必须做到，仅此而已~~\u003Cbr  \/>加油~~,0,,,98d595840840a201,2010/10/1 20:37,0,376976240,骑行小蜗游,48
差点就不记得来了，一放假什么都忘了，这个一定不能忘记，恩，加油。,5897,,47,0,,0,,差点就不记得来了，一放假什么都忘了，这个一定不能忘记，恩，加油。,0,,,98d595840840a201,2010/9/30 19:41,0,376976240,骑行小蜗游,47
今天阅兵，阅完就回家了…大学读了十多天，对某些事情多少有了些了解，还行罗…希望你奋斗一年后能实现自己的理想，加油！,5847,,46,0,,0,,今天阅兵，阅完就回家了…大学读了十多天，对某些事情多少有了些了解，还行罗…希望你奋斗一年后能实现自己的理想，加油！,4195328,,,98d595840840a201,2010/9/29 6:23,0,376976240,骑行小蜗游,46
还有两天我就要回家了，军训的旅程即将结束，一切总是匆匆…希望你能好好加油…,5887,,45,0,,0,,还有两天我就要回家了，军训的旅程即将结束，一切总是匆匆…希望你能好好加油…,4195328,,,98d595840840a201,2010/9/28 7:12,0,376976240,骑行小蜗游,45
今天早上我们不用出早操了。我才坚持来了二十多天，我也会努力的，一起加油…,5889,,44,0,,0,,今天早上我们不用出早操了。我才坚持来了二十多天，我也会努力的，一起加油…,4195328,,,98d595840840a201,2010/9/27 6:22,0,376976240,骑行小蜗游,44
每次一进你的空间，最先看到的就是“游哥，一切都会好起来的”，我一直没有回复过，谢谢你的一直鼓励，我也应该来为你加油…,5845,,43,0,,0,,每次一进你的空间，最先看到的就是“游哥，一切都会好起来的”，我一直没有回复过，谢谢你的一直鼓励，我也应该来为你加油…,4195328,,,98d595840840a201,2010/9/26 23:11,0,376976240,骑行小蜗游,43
我知道你很忙，而我所做的只不过是每天来一次，默默的为你加油…,5901,,42,0,,0,,我知道你很忙，而我所做的只不过是每天来一次，默默的为你加油…,4195328,,,98d595840840a201,2010/9/26 7:26,0,376976240,骑行小蜗游,42
用你和我在不到一年的坚持里换取你一次的成功…加油！,5911,,41,0,,0,,用你和我在不到一年的坚持里换取你一次的成功…加油！,4195328,,,98d595840840a201,2010/9/25 7:05,0,376976240,骑行小蜗游,41
来了，就留句话吧，虽然是今天的第二次来了，但我还是要来鼓励你，希望你哪天有时间，把我的留言都能看一次。加油。,5853,,40,0,,0,,来了，就留句话吧，虽然是今天的第二次来了，但我还是要来鼓励你，希望你哪天有时间，把我的留言都能看一次。加油。,4195328,,,98d595840840a201,2010/9/24 20:25,0,376976240,骑行小蜗游,40
早上有点微冷，你要注意身体哈，加油…,5925,,39,0,,0,,早上有点微冷，你要注意身体哈，加油…,4195328,,,98d595840840a201,2010/9/24 6:00,0,376976240,骑行小蜗游,39
早上好，天气有点冷，你要加油哈…,5929,,38,0,,0,,早上好，天气有点冷，你要加油哈…,4195328,,,98d595840840a201,2010/9/23 6:02,0,376976240,骑行小蜗游,38
中秋快乐，生日快乐…我中秋回不了家了，见面的机会总是多多，你要加油啊…,5891,,37,0,,0,,中秋快乐，生日快乐…我中秋回不了家了，见面的机会总是多多，你要加油啊…,4195328,,,98d595840840a201,2010/9/22 6:58,0,376976240,骑行小蜗游,37
来了，今天教官想用蛙跳放倒我，而我的能力是永远比他的要求多一米…你要加油…,5683,1330512344,36,0,,0,,来了，今天教官想用蛙跳放倒我，而我的能力是永远比他的要求多一米…你要加油…,4195360,嗯嗯嗯嗯，我还记得！！很有啊！！,明明,98d595840840a201,2010/9/21 7:13,0,376976240,骑行小蜗游,36
老不记得今天是否来过，既然又来了，就再留个脚印吧，呵呵，只为不错过每一天，加油！,5881,,35,0,,0,,老不记得今天是否来过，既然又来了，就再留个脚印吧，呵呵，只为不错过每一天，加油！,4195328,,,98d595840840a201,2010/9/20 22:18,0,376976240,骑行小蜗游,35
哥在上早操前留句话，日子有点难，但坚持是战胜这日子的最好武器…,5899,,34,0,,0,,哥在上早操前留句话，日子有点难，但坚持是战胜这日子的最好武器…,4195328,,,98d595840840a201,2010/9/20 5:59,0,376976240,骑行小蜗游,34
你今天如果放假，就发条信息给我，我中午十二点半左右回复，现在军训不能带手机。还有三天你就十七了，加油…,5859,,33,0,,0,,你今天如果放假，就发条信息给我，我中午十二点半左右回复，现在军训不能带手机。还有三天你就十七了，加油…,4195328,,,98d595840840a201,2010/9/19 5:58,0,376976240,骑行小蜗游,33
军训中…偶尔偷闲…呵呵…加游…加油…,5925,,32,0,,0,,军训中…偶尔偷闲…呵呵…加游…加油…,4195328,,,98d595840840a201,2010/9/18 15:53,0,376976240,骑行小蜗游,32
我们的军训还好，你要加油哈…,5933,,31,0,,0,,我们的军训还好，你要加油哈…,4195328,,,98d595840840a201,2010/9/18 7:21,0,376976240,骑行小蜗游,31
学校的手机网络确实不咋地，不过我一定会天天来的…加油…,5907,,30,0,,0,,学校的手机网络确实不咋地，不过我一定会天天来的…加油…,4195328,,,98d595840840a201,2010/9/17 6:28,0,376976240,骑行小蜗游,30
今天我去学校报道了，开始了我的新的征程，我们一起加油…,5907,,29,0,,0,,今天我去学校报道了，开始了我的新的征程，我们一起加油…,4195328,,,98d595840840a201,2010/9/16 12:15,0,376976240,骑行小蜗游,29
坚持，hold on。无需多言…,5936,,28,0,,0,,坚持，hold&nbsp;on。无需多言…,4195328,,,98d595840840a201,2010/9/15 8:20,0,376976240,骑行小蜗游,28
哥没啥可帮你的，唯有每天默默的来到这，为你加油…你也要时常注意身体，在身体能承受的范围内全力以赴…,5863,,27,0,,0,,哥没啥可帮你的，唯有每天默默的来到这，为你加油…你也要时常注意身体，在身体能承受的范围内全力以赴…,4195328,,,98d595840840a201,2010/9/14 11:20,0,376976240,骑行小蜗游,27
哥没啥可帮你的，维有每天默默的来到这，为你加油…你也要时常注意身体，在身体能承受的范围内全力以赴…,5863,,26,0,,0,,哥没啥可帮你的，维有每天默默的来到这，为你加油…你也要时常注意身体，在身体能承受的范围内全力以赴…,4195328,,,98d595840840a201,2010/9/14 11:20,0,376976240,骑行小蜗游,26
今天来了两次，呵呵，加油啊,5935,,25,0,,0,,今天来了两次，呵呵，加油啊,0,,,98d595840840a201,2010/9/13 19:04,0,376976240,骑行小蜗游,25
到此一游，只为你我共同加油…,5933,,24,0,,0,,到此一游，只为你我共同加油…,4195328,,,98d595840840a201,2010/9/13 8:18,0,376976240,骑行小蜗游,24
今天哥又来了，不要但心哥，这并不麻烦，因为这是你我共同的坚持，加油…,5864,1284268793,23,0,,0,,今天哥又来了，不要但心哥，这并不麻烦，因为这是你我共同的坚持，加油…,4195360,xiexie  ..,明明,98d595840840a201,2010/9/12 8:29,0,376976240,骑行小蜗游,23
还有多少天啊？你要好好加油哦…哥常常想念你，+you,5913,,22,0,,0,,还有多少天啊？你要好好加油哦…哥常常想念你，+you,4195328,,,98d595840840a201,2010/9/11 8:42,0,376976240,骑行小蜗游,22
今天教师节，不知你是否放假了，高三的日子无聊，但充实，加油…,5901,,21,0,,0,,今天教师节，不知你是否放假了，高三的日子无聊，但充实，加油…,4195328,,,98d595840840a201,2010/9/10 11:29,0,376976240,骑行小蜗游,21
还有多少天，我就帮你建多少层楼，这是你我共同的坚持！加油，+游。,5898,,20,0,,0,,还有多少天，我就帮你建多少层楼，这是你我共同的坚持！加油，+游。,4195328,,,98d595840840a201,2010/9/9 8:56,0,376976240,骑行小蜗游,20
有手机，天天来还是方便。+明，+油,5929,,19,0,,0,,有手机，天天来还是方便。+明，+油,4195328,,,98d595840840a201,2010/9/8 9:52,0,376976240,骑行小蜗游,19
"是不是每天都有必要来这留个言呢？
呵呵。
大+明，+油",5911,,18,0,,0,,是不是每天都有必要来这留个言呢？\u003Cbr  \/>呵呵。\u003Cbr  \/>大+明，+油,0,,,98d595840840a201,2010/9/7 18:08,0,376976240,骑行小蜗游,18
"我从没在你的空间里留过言，今天来了，留个脚印。
谢谢你一直对我的支持与鼓励。
现在你也是高三了，加油，但也要注意身体。
等你考完，我们再一起狂策吧。
加油！！",5807,,17,0,,0,,我从没在你的空间里留过言，今天来了，留个脚印。\u003Cbr  \/>谢谢你一直对我的支持与鼓励。\u003Cbr  \/>现在你也是高三了，加油，但也要注意身体。\u003Cbr  \/>等你考完，我们再一起狂策吧。\u003Cbr  \/>加油！！,0,,,98d595840840a201,2010/9/6 19:37,0,376976240,骑行小蜗游,17
[quote=引自：◆ 继续放緃  于 2009年10月25日 09点17分 发表的评论]大家明，我来咯…[\/quote]YXY你们是同学啊？！,5818,1269615685,16,0,,0,,\u003Cdiv class=\u0022comment_quote bor\u0022>\u003Cp>引自：◆ 继续放緃  于 2009年10月25日 09点17分 发表的评论\u003Cbr  \/>\u003C\/p>大家明，我来咯…\u003C\/div>YXY你们是同学啊？！,32,恩~你们是初中同学啊？,明明,18c095a10102e409,2010/3/26 21:16,0,745735218,夭夭彳亍,16
" 
哎呀，
费了我九牛二虎之力，
终于进来了``````````````
所以就算大人您的空间再简陋，
也要留个脚印作纪念啊~
 
by the way,
那么偏的答案怎么会有人想得到```````````````````",5798,,15,0,,0,,"&nbsp;\u003Cbr  \/>哎呀，\u003Cbr  \/>费了我九牛二虎之力，\u003Cbr  \/>终于进来了``````````````\u003Cbr  \/>所以就算大人您的空间再简陋，\u003Cbr  \/>也要留个脚印作纪念啊~\u003Cbr  \/>&nbsp;\u003Cbr  \/>by&nbsp;the&nbsp;way,\u003Cbr  \/>那么偏的答案怎么会有人想得到```````````````````",0,,,18c095a10102e409,2010/3/21 22:12,0,745735218,夭夭彳亍,15
大家明，我来咯…,5946,,14,0,,0,,大家明，我来咯…,4195328,,,18c095a40000c401,2009/10/25 9:17,0,422904681,歪差歪很biang,14
"蛋蛋
内4来踩你了 
到我空间还不踩哦...
国庆快乐!",5922,,13,0,,0,,蛋蛋\u003Cbr  \/>内4来踩你了&nbsp;\u003Cbr  \/>到我空间还不踩哦...\u003Cbr  \/>国庆快乐!,0,,,18c095a00002c201,2009/10/1 13:29,0,513321604,流光,13
聊天交友http:\/\/gwafknp.cn?Ri,5933,,12,0,,0,,聊天交友http:\/\/gwafknp.cn?Ri,0,,,1890dda400000421,2009/7/5 22:10,0,523411762,Leslie,12
小姐妹,5959,,11,0,,0,,小姐妹,0,,,18d095a000008109,2009/4/6 19:36,0,445660464,荼靡经夏,11
踩踩~,5956,,10,0,,0,,踩踩~,4194304,,,18d095a10100c401,2009/1/13 11:09,0,438580689,Sweet Niblet,10
