nickname,ubbContent,capacity,time,pubtime,floor,type,pasterid,secret,signature,htmlContent,effect,content,nick,bmp,modifytime,uin,id
Fly,[r][ftc=#855FA8]抬头望向窗外 黑黑的天空中高挂着半轮残缺的月色[\/r],5886,,2012/3/18 19:12,283,0,,0,,\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#855fa8;\u0022>抬头望向窗外&nbsp;黑黑的天空中高挂着半轮残缺的月色\u003C\/span>\u003Cwbr  \/>\u003C\/div>,1024,,,18519da00000c201,0,425620857,293
Fly,[r][B][ftc=#EF6EA8]结 束 只 是 另 ① 种 开 始 ![\/ft][\/B] [ftc=#FBAD82]◆ ◇ ――、[\/r],5865,,2012/3/18 19:12,282,0,,0,,\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022font-weight:bold;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#ef6ea8;\u0022>结&nbsp;束&nbsp;只&nbsp;是&nbsp;另&nbsp;①&nbsp;种&nbsp;开&nbsp;始&nbsp;!\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#fbad82;\u0022>◆&nbsp;◇&nbsp;――、\u003C\/span>\u003Cwbr  \/>\u003C\/div>,1024,,,18519da00000c201,0,425620857,292
Fly,[r][B][ftc=#EF6EA8]结 束 只 是 另 ① 种 开 始 ![\/ft][\/B] [ftc=#FBAD82]◆ ◇ ――、[\/r],5865,,2012/3/18 19:12,281,0,,0,,\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022font-weight:bold;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#ef6ea8;\u0022>结&nbsp;束&nbsp;只&nbsp;是&nbsp;另&nbsp;①&nbsp;种&nbsp;开&nbsp;始&nbsp;!\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#fbad82;\u0022>◆&nbsp;◇&nbsp;――、\u003C\/span>\u003Cwbr  \/>\u003C\/div>,1024,,,18519da00000c201,0,425620857,291
Fly,[r][ftc=#5E5CA7]我颠覆了整个世界，[\/ft]  [ftc=#ED008C]只为了摆正你的影子。[\/ft][\/r],5868,,2012/3/18 19:12,280,0,,0,,\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#5e5ca7;\u0022>我颠覆了整个世界，\u003C\/span>\u003Cwbr  \/>&nbsp;&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#ed008c;\u0022>只为了摆正你的影子。\u003C\/span>\u003Cwbr  \/>\u003C\/div>,1024,,,18519da00000c201,0,425620857,290
Fly,[r][ftc=#2F3192]苦也好，乐也好[ftc=#5E5CA7]过去的不在重提[\/r],5890,,2012/3/18 19:11,279,0,,0,,\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#2f3192;\u0022>苦也好，乐也好\u003Cspan style=\u0022line-height:1.8em;color:#5e5ca7;\u0022>过去的不在重提\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/div>,1024,,,18519da00000c201,0,425620857,289
Fly,[r][ftc=#855FA8]抬头望向窗外 黑黑的天空中高挂着半轮残缺的月色[\/r],5886,,2012/3/18 19:11,278,0,,0,,\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#855fa8;\u0022>抬头望向窗外&nbsp;黑黑的天空中高挂着半轮残缺的月色\u003C\/span>\u003Cwbr  \/>\u003C\/div>,1024,,,18519da00000c201,0,425620857,287
Fly,[r][ftc=FF2800]冷[ftc=FF5000]莫、[ftc=FF7800]有[ftc=FFA000]时[ftc=FFC800]侯并不是无情、[\/r],5860,,2012/3/18 19:11,277,0,,0,,\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:ff2800;\u0022>冷\u003Cspan style=\u0022line-height:1.8em;color:ff5000;\u0022>莫、\u003Cspan style=\u0022line-height:1.8em;color:ff7800;\u0022>有\u003Cspan style=\u0022line-height:1.8em;color:ffa000;\u0022>时\u003Cspan style=\u0022line-height:1.8em;color:ffc800;\u0022>侯并不是无情、\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/div>,1024,,,18519da00000c201,0,425620857,286
Fly,"[r][ftc=7DC473]长大了[\/ft],  [ftc=8FC63D]同迩[\/ft]  [ftc=F49BC1]私奔[\/r]",5879,,2012/3/18 19:11,276,0,,0,,"\u003Cdiv style=\u0022text-align:right;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:7dc473;\u0022>长大了\u003C\/span>\u003Cwbr  \/>,&nbsp;&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:8fc63d;\u0022>同迩\u003C\/span>\u003Cwbr  \/>&nbsp;&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:f49bc1;\u0022>私奔\u003C\/span>\u003Cwbr  \/>\u003C\/div>",1056,,,18519da00000c201,0,425620857,285
。,一模考试加油～,5935,,2012/3/7 0:45,275,0,,0,,一模考试加油～,1024,,,18d58dc00002c401,0,869904377,284
Fly,说些什么呢,5917,1330871212,2012/3/4 22:10,274,0,,0,,说些什么呢,4195360,无语,梁斯斯,18519da00000c201,0,425620857,283
神逗,别人说的跑堂姐就是你吧,5897,1330858739,2012/3/4 18:32,273,0,,0,,别人说的跑堂姐就是你吧,32,那地是的啊…,梁斯斯,18d495800202c201,0,1064430822,282
何必在意再忆,"[ft=,4,]happy[\/ft]",5947,,2012/3/4 13:07,272,0,,0,,\u003Cspan style=\u0022line-height:1.8em;font-size:18px;\u0022>happy\u003C\/span>\u003Cwbr  \/>,0,,,18519da00200c201,0,1311292345,281
何必在意再忆,"[ft=,5,]happy[\/ft]",5947,,2012/3/4 13:07,271,0,,0,,\u003Cspan style=\u0022line-height:1.8em;font-size:24px;\u0022>happy\u003C\/span>\u003Cwbr  \/>,0,,,18519da00200c201,0,1311292345,280
何必在意再忆,"[ft=,6,]happy[\/ft]",5947,,2012/3/4 13:07,270,0,,0,,\u003Cspan style=\u0022line-height:1.8em;font-size:32px;\u0022>happy\u003C\/span>\u003Cwbr  \/>,0,,,18519da00200c201,0,1311292345,279
何必在意再忆,happy,5960,,2012/3/4 13:06,269,0,,0,,happy,0,,,18519da00200c201,0,1311292345,278
乀 莫忘初衷丨丶,"好困,上课正打瞌睡.......",5907,1330835360,2012/3/4 12:09,268,0,,0,,"好困,上课正打瞌睡.......",1056,晚上好好休息,梁斯斯,18d095a00102c101,0,1072636462,277
乀 莫忘初衷丨丶,"好困,上课正打瞌睡.......",5939,,2012/3/4 12:09,267,0,,0,,"好困,上课正打瞌睡.......",1024,,,18d095a00102c101,0,1072636462,276
乀 莫忘初衷丨丶,"恩,来看看你呢！",5948,,2012/3/4 12:08,266,0,,0,,"恩,来看看你呢！",1024,,,18d095a00102c101,0,1072636462,275
ZHIZHI,你要加油啊,5951,,2012/3/4 11:12,265,0,,0,,你要加油啊,1024,,,8.85E+112,0,1277158716,274
ZHIZHI,嘿嘿，来踩踩sb哦,5945,,2012/3/4 11:11,264,0,,0,,嘿嘿，来踩踩sb哦,1024,,,8.85E+112,0,1277158716,273
哈哈,- -吃起来心慌慌的  哈哈哈,5939,,2012/3/3 14:38,263,0,,0,,-&nbsp;-吃起来心慌慌的&nbsp;&nbsp;哈哈哈,1024,,,18c09da00100c201,0,1306245688,272
哈哈,- -中午的饭全部是油 看着都痛苦,5934,,2012/3/3 14:37,262,0,,0,,-&nbsp;-中午的饭全部是油&nbsp;看着都痛苦,1024,,,18c09da00100c201,0,1306245688,271
哈哈,- -好好学习哟  一星期放假,5893,1330760498,2012/3/3 14:34,261,0,,0,,-&nbsp;-好好学习哟&nbsp;&nbsp;一星期放假,1056,对啊，对啊，终于剩下一周了,梁斯斯,18c09da00100c201,0,1306245688,270
哈哈,- -我这你那  隔的挺远的,5909,1330759945,2012/3/3 14:33,260,0,,0,,-&nbsp;-我这你那&nbsp;&nbsp;隔的挺远的,1056,是有蛮远的！,梁斯斯,18c09da00100c201,0,1306245688,269
哈哈,#NAME?,5953,,2012/3/3 14:32,259,0,,0,,-&nbsp;-来了来了,1024,,,18c09da00100c201,0,1306245688,268
。,当收银不易的啊…,5851,1330752290,2012/3/3 13:04,258,0,,0,,当收银不易的啊…,1056,在外做事都不容易…能忍则忍，小不忍则乱大谋…记住，自己要坚强…,梁斯斯,18d58dc00002c401,0,869904377,267
。,当收银不易的啊…,5933,,2012/3/3 13:04,257,0,,0,,当收银不易的啊…,1024,,,18d58dc00002c401,0,869904377,266
。,我没理由呆些受气……,5929,,2012/3/3 13:03,256,0,,0,,我没理由呆些受气……,1024,,,18d58dc00002c401,0,869904377,265
。,我没理由呆些受气……,5929,,2012/3/3 13:03,255,0,,0,,我没理由呆些受气……,1024,,,18d58dc00002c401,0,869904377,264
。,我准备十五号之后罢工……,5861,1330751192,2012/3/3 13:03,254,0,,0,,我准备十五号之后罢工……,1056,你这又是怎么啦，又不开心啦…晚上我跟你打电话,梁斯斯,18d58dc00002c401,0,869904377,263
。,我准备十五号之后罢工……,5925,,2012/3/3 13:03,253,0,,0,,我准备十五号之后罢工……,1024,,,18d58dc00002c401,0,869904377,262
。,我准备十五号之后罢工……,5925,,2012/3/3 13:03,252,0,,0,,我准备十五号之后罢工……,1024,,,18d58dc00002c401,0,869904377,261
。,下午又要开会，不想去………,5923,,2012/3/2 12:05,251,0,,0,,下午又要开会，不想去………,1024,,,18d58dc00002c401,0,869904377,260
。,下午又要开会，不想去………,5923,,2012/3/2 12:05,250,0,,0,,下午又要开会，不想去………,1024,,,18d58dc00002c401,0,869904377,259
。,下午又要开会，不想去………,5923,,2012/3/2 12:05,249,0,,0,,下午又要开会，不想去………,1024,,,18d58dc00002c401,0,869904377,258
。,下午又要开会，不想去………,5857,1330662478,2012/3/2 12:05,248,0,,0,,下午又要开会，不想去………,1056,两三个钟头咧…,。,18d58dc00002c401,0,869904377,257
。,下午又要开会，不想去………,5923,,2012/3/2 12:05,247,0,,0,,下午又要开会，不想去………,1024,,,18d58dc00002c401,0,869904377,256
。,下午又要开会，不想去………,5923,,2012/3/2 12:05,246,0,,0,,下午又要开会，不想去………,1024,,,18d58dc00002c401,0,869904377,255
。,衰死了……,5939,,2012/3/1 16:27,245,0,,0,,衰死了……,1024,,,18d58dc00002c401,0,869904377,254
。,衰死了……,5939,,2012/3/1 16:27,244,0,,0,,衰死了……,1024,,,18d58dc00002c401,0,869904377,253
。,衰死了……,5939,,2012/3/1 16:27,243,0,,0,,衰死了……,1024,,,18d58dc00002c401,0,869904377,252
。,衰死了……,5939,,2012/3/1 16:27,242,0,,0,,衰死了……,1024,,,18d58dc00002c401,0,869904377,251
。,真想把所有的杯子给砸了，………,5919,,2012/3/1 0:51,241,0,,0,,真想把所有的杯子给砸了，………,1024,,,18d58dc00002c401,0,869904377,250
。,真想把所有的杯子给砸了，………,5799,1330572386,2012/3/1 0:50,240,0,,0,,真想把所有的杯子给砸了，………,1056,你们什么时候放假？？？,。,18d58dc00002c401,0,869904377,249
。,第一次在店里发火……,5929,,2012/3/1 0:49,239,0,,0,,第一次在店里发火……,1024,,,18d58dc00002c401,0,869904377,248
。,第一次在店里发火……,5929,,2012/3/1 0:49,238,0,,0,,第一次在店里发火……,1024,,,18d58dc00002c401,0,869904377,247
何必在意再忆,$?,5963,,2012/2/29 18:25,237,0,,0,,$?,1024,,,18519da00200c201,0,1311292345,246
何必在意再忆,呵呵,5961,,2012/2/29 18:25,236,0,,0,,呵呵,1024,,,18519da00200c201,0,1311292345,245
何必在意再忆,"对了,你生病了?",5777,1330562397,2012/2/29 18:24,235,0,,0,,"对了,你生病了?",1056,呵…,何必在意再忆,18519da00200c201,0,1311292345,244
何必在意再忆,来了啊,5959,,2012/2/29 18:23,234,0,,0,,来了啊,1024,,,18519da00200c201,0,1311292345,243
。,唉，今天陪人去约会，讨厌当灯泡。。。。,5911,,2012/2/26 13:28,233,0,,0,,唉，今天陪人去约会，讨厌当灯泡。。。。,1024,,,18d58dc00002c401,0,869904377,242
。,唉，今天陪人去约会，讨厌当灯泡。。。。,5911,,2012/2/26 13:28,232,0,,0,,唉，今天陪人去约会，讨厌当灯泡。。。。,1024,,,18d58dc00002c401,0,869904377,241
。,唉，今天陪人去约会，讨厌当灯泡。。。。,5819,1330244357,2012/2/26 13:28,231,0,,0,,唉，今天陪人去约会，讨厌当灯泡。。。。,1056,冒良心的…哈恰住我单身………哼,。,18d58dc00002c401,0,869904377,240
梁斯斯,我好想回家啊,5949,,2012/2/24 12:30,230,0,,0,,我好想回家啊,1024,,,48d015a00000c001,0,1007645150,239
唯心,在六中生活学习三年，收获最大的就是你我之间这份最纯真的友谊，因为有你，这三年我不寂寞，是你让我感受到了温暖，感受到了爱，这种爱是任何一份爱情都无可替代的（所以以后不要说我重色轻友哦…你永远是我最重要的）所以我要说我爱你！[em]e106[\/em],5651,1330139349,2012/2/23 20:14,229,0,,0,,在六中生活学习三年，收获最大的就是你我之间这份最纯真的友谊，因为有你，这三年我不寂寞，是你让我感受到了温暖，感受到了爱，这种爱是任何一份爱情都无可替代的（所以以后不要说我重色轻友哦…你永远是我最重要的）所以我要说我爱你！\u003Cimg src=\u0022\/qzone\/em\/e106.gif\u0022  \/>\u003Cwbr  \/>,1056,才不咧,唯心,18d495800202c101,0,1290912938,238
唯心,亲爱的，我来看你了哦，我也很爱很爱你哦！嘻嘻,5917,,2012/2/23 20:03,228,0,,0,,亲爱的，我来看你了哦，我也很爱很爱你哦！嘻嘻,1024,,,18d495800202c101,0,1290912938,237
。,好想消失……,5937,,2012/2/22 12:18,227,0,,0,,好想消失……,1024,,,18d58dc00002c401,0,869904377,236
。,好想消失……,5937,,2012/2/22 12:18,226,0,,0,,好想消失……,1024,,,18d58dc00002c401,0,869904377,235
。,好想消失……,5937,,2012/2/22 12:18,225,0,,0,,好想消失……,1024,,,18d58dc00002c401,0,869904377,234
。,哭过才知道，原来自己是脆弱的……,5917,,2012/2/22 12:17,224,0,,0,,哭过才知道，原来自己是脆弱的……,1024,,,18d58dc00002c401,0,869904377,233
。,哭过才知道，原来自己是脆弱的……,5917,,2012/2/22 12:17,223,0,,0,,哭过才知道，原来自己是脆弱的……,1024,,,18d58dc00002c401,0,869904377,232
。,哭过才知道，原来自己是脆弱的……,5875,1329885043,2012/2/22 12:17,222,0,,0,,哭过才知道，原来自己是脆弱的……,1056,最近怎么啦…这么不开心,梁斯斯,18d58dc00002c401,0,869904377,231
你就是那倾国倾城貌,踩踩，斯斯，早啊,5905,1329884942,2012/2/22 8:47,221,0,,0,,踩踩，斯斯，早啊,1056,你更早啊,梁斯斯, 8c195a00002c001,0,1055721960,230
露露,呵呵，梦旋别，怪你帮我留了很多条言，帮她只留那么点点，敢快克弥补,5853,1329735959,2012/2/20 16:53,220,0,,0,,呵呵，梦旋别，怪你帮我留了很多条言，帮她只留那么点点，敢快克弥补,1056,呵呵，还有这样啊…,梁斯斯,18c10d800002e001,0,1090411383,229
露露,呵呵，梦旋别，怪你帮我留了很多条言，帮她只留那么点点，敢快克弥补,5891,,2012/2/20 16:53,219,0,,0,,呵呵，梦旋别，怪你帮我留了很多条言，帮她只留那么点点，敢快克弥补,1024,,,18c10d800002e001,0,1090411383,228
露露,呵呵，梦旋别，怪你帮我留了很多条言，帮她只留那么点点，敢快克弥补,5891,,2012/2/20 16:52,218,0,,0,,呵呵，梦旋别，怪你帮我留了很多条言，帮她只留那么点点，敢快克弥补,1024,,,18c10d800002e001,0,1090411383,227
范范范范玮琪,我需要你们的时候 你们总是在我身边  这辈子 不会忘记,5903,,2012/2/19 22:32,217,0,,0,,我需要你们的时候&nbsp;你们总是在我身边&nbsp;&nbsp;这辈子&nbsp;不会忘记,1024,,,18d495a00000c101,0,652675207,226
露露,好想我们同桌的日子,5937,,2012/2/19 21:02,216,0,,0,,好想我们同桌的日子,1024,,,18c10d800002e001,0,1090411383,225
露露,呵呵，要开心快乐,5939,,2012/2/19 21:01,215,0,,0,,呵呵，要开心快乐,1024,,,18c10d800002e001,0,1090411383,224
露露,我好无聊,5947,,2012/2/19 21:00,214,0,,0,,我好无聊,1024,,,18c10d800002e001,0,1090411383,223
露露,希望你可以幸福快乐,5937,,2012/2/19 21:00,213,0,,0,,希望你可以幸福快乐,1024,,,18c10d800002e001,0,1090411383,222
露露,坐在前面就好好学着，不要上课不认真，知道波,5913,,2012/2/19 21:00,212,0,,0,,坐在前面就好好学着，不要上课不认真，知道波,1024,,,18c10d800002e001,0,1090411383,221
露露,我好想睡觉，头晕,5939,,2012/2/19 20:59,211,0,,0,,我好想睡觉，头晕,1024,,,18c10d800002e001,0,1090411383,220
露露,斯，谢谢你还记得我，还知道来看我,5824,1329657956,2012/2/19 20:58,210,0,,0,,斯，谢谢你还记得我，还知道来看我,1056,蒽蒽，我也会一直记得你滴,露露,18c10d800002e001,0,1090411383,219
你叫什么名字,只是…不好意思，,5949,,2012/2/19 19:56,209,0,,0,,只是…不好意思，,1024,,,38d495a00102e201,0,291217141,217
你叫什么名字,不跑堂。,5917,1329652650,2012/2/19 19:56,208,0,,0,,不跑堂。,1056,呵呵…不错不错，继续,梁斯斯,38d495a00102e201,0,291217141,216
你叫什么名字,来叻。,5959,,2012/2/19 19:55,207,0,,0,,来叻。,1024,,,38d495a00102e201,0,291217141,215
李二二,去类…一起啊,5941,,2012/2/19 19:34,206,0,,0,,去类…一起啊,1024,,,d8c19da00002a201,0,457294784,214
李二二,要快乐啊！,5943,,2012/2/19 19:33,205,0,,0,,要快乐啊！,1024,,,d8c19da00002a201,0,457294784,213
李二二,要幸福哦！,5943,,2012/2/19 19:33,204,0,,0,,要幸福哦！,1024,,,d8c19da00002a201,0,457294784,212
。,好久没来了。。。,5933,,2012/2/14 4:58,203,0,,0,,好久没来了。。。,0,,,18d58dc00002c401,0,869904377,211
。,s睡觉了。。。,5936,,2012/2/14 4:57,202,0,,0,,s睡觉了。。。,0,,,18d58dc00002c401,0,869904377,210
神逗,又跑堂,5945,,2012/2/13 14:02,201,0,,0,,又跑堂,1024,,,18d495800202c201,0,1064430822,209
神逗,你是个不老实的孩子,5933,,2012/2/13 14:02,200,0,,0,,你是个不老实的孩子,1024,,,18d495800202c201,0,1064430822,208
O莫菲_O&quot;,嗯嗯！努力！加油,5949,,2012/2/11 21:49,199,0,,0,,嗯嗯！努力！加油,4195328,,,18c495a00000c209,0,296061789,207
O莫菲_O&quot;,今晚头痛啊,5955,,2012/2/11 21:48,198,0,,0,,今晚头痛啊,4195328,,,18c495a00000c209,0,296061789,206
O莫菲_O&quot;,开学了！努力吧,5951,,2012/2/11 21:48,197,0,,0,,开学了！努力吧,4195328,,,18c495a00000c209,0,296061789,205
神逗,坚持到底,5943,,2012/2/5 9:29,196,0,,0,,坚持到底,1024,,,18d495800202c201,0,1064430822,204
神逗,不要让自己后悔，哪怕再累,5881,1328406744,2012/2/5 9:28,195,0,,0,,不要让自己后悔，哪怕再累,1056,嗯嗯…我会的…坚持就是胜利,梁斯斯,18d495800202c201,0,1064430822,203
神逗,加油,5947,,2012/2/5 9:27,194,0,,0,,加油,1024,,,18d495800202c201,0,1064430822,202
梁颖,新年加油！！！！！！！！,5945,,2012/1/30 16:29,193,0,,0,,新年加油！！！！！！！！,1024,,,98c19da40000c009,0,735701952,201
┌淡啶\,新年快乐!,5954,,2012/1/22 14:32,192,0,,0,,新年快乐!,4195328,,,18c495a00002c209,0,615831890,200
とソ,qwg小年夜。快乐。,5941,,2012/1/17 1:51,191,0,,0,,qwg小年夜。快乐。,0,,,18d095200000a001,0,371994120,199
露露,呵呵，你要很快乐啦！,5935,,2012/1/16 11:14,190,0,,0,,呵呵，你要很快乐啦！,1024,,,18c10d800002e001,0,1090411383,198
露露,飘飘,5951,,2012/1/16 11:14,189,0,,0,,飘飘,1024,,,18c10d800002e001,0,1090411383,197
露露,回到家后记得要想我啦！,5891,1326684996,2012/1/16 11:12,188,0,,0,,回到家后记得要想我啦！,1056,我一定会很想你，很想你,梁斯斯,18c10d800002e001,0,1090411383,196
露露,斯，我来啦！,5943,,2012/1/16 10:59,187,0,,0,,斯，我来啦！,1024,,,18c10d800002e001,0,1090411383,195
O莫菲_O&quot;,明天好好考！加油,5949,,2012/1/10 19:10,186,0,,0,,明天好好考！加油,4195328,,,18c495a00000c209,0,296061789,194
O莫菲_O&quot;,早就该来看看的！哈哈,5945,,2012/1/10 19:09,185,0,,0,,早就该来看看的！哈哈,4195328,,,18c495a00000c209,0,296061789,193
O莫菲_O&quot;,来了！来了！看看了,5947,,2012/1/10 19:09,184,0,,0,,来了！来了！看看了,4195328,,,18c495a00000c209,0,296061789,192
[em]e327853[\/em],[em]e100[\/em],5919,1355656663,2012/1/9 8:27,183,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>,1056,我在长沙啊,梁斯斯,18d59da04000e101,0,928790542,191
ゑ纠  结゛,来了啊,5958,,2012/1/1 20:15,182,0,,0,,来了啊,1024,,,98d48dc8050ec081,0,605080103,190
ゑ纠  结゛,哈哈，我来了啊！,5948,,2012/1/1 20:14,181,0,,0,,哈哈，我来了啊！,1024,,,98d48dc8050ec081,0,605080103,189
ゑ纠  结゛,哈哈，我来了呵,5950,,2012/1/1 20:14,180,0,,0,,哈哈，我来了呵,1024,,,98d48dc8050ec081,0,605080103,188
ゑ纠  结゛,哈哈，我来了呵,5950,,2012/1/1 20:13,179,0,,0,,哈哈，我来了呵,1024,,,98d48dc8050ec081,0,605080103,187
。,每天都很想你…,5903,1324384483,2011/12/20 18:34,178,0,,0,,每天都很想你…,1056,恩恩，我也是,梁斯斯,18d58dc00002c401,0,869904377,186
。,我上班了…,5905,1324384386,2011/12/20 18:07,177,0,,0,,我上班了…,1056,加油，好好干噢,梁斯斯,18d58dc00002c401,0,869904377,185
。,我上班了…,5939,,2011/12/20 18:07,176,0,,0,,我上班了…,1024,,,18d58dc00002c401,0,869904377,184
既然如此,好久没来了，要好好的,5896,1324009598,2011/12/16 11:44,175,0,,0,,好久没来了，要好好的,1056,恩，你也是，加油,梁斯斯,18549d800202c201,0,1272594143,183
SI,。。。。。。。。。。。。。。,5935,,2011/12/4 18:41,174,0,,0,,。。。。。。。。。。。。。。,1024,,,8.80158E+14,0,1178082004,182
SI,加油……,5955,,2011/12/4 18:39,173,0,,0,,加油……,1024,,,8.80158E+14,0,1178082004,181
。,天冷了、记得多穿点…,5929,,2011/11/30 19:20,172,0,,0,,天冷了、记得多穿点…,1024,,,18d58dc00002c401,0,869904377,180
。,天冷了、记得多穿点…,5929,,2011/11/30 19:19,171,0,,0,,天冷了、记得多穿点…,1024,,,18d58dc00002c401,0,869904377,179
。,要好好的。。。。。。。,5888,1322005403,2011/11/22 23:10,170,0,,0,,要好好的。。。。。。。,32,在外面，好好照顾自己,梁斯斯,18d58dc00002c401,0,869904377,178
。,爱你。。。。。。。。。。,5926,,2011/11/22 23:10,169,0,,0,,爱你。。。。。。。。。。,0,,,18d58dc00002c401,0,869904377,177
ゑ纠  结゛,来了来了    哈哈       踩哈！,5935,,2011/11/22 0:46,168,0,,0,,来了来了&nbsp;&nbsp;&nbsp;&nbsp;哈哈&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;踩哈！,0,,,98d48dc8050ec081,0,605080103,176
